id,last,first,bat,throw,team,g,g_p,g_sp,g_rp,g_c,g_1b,g_2b,g_3b,g_ss,g_lf,g_cf,g_rf,g_of,g_dh,g_ph,g_pr,first_g,last_g,season
millm004,Miller,Mason,R,R,ALS,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20240716,20240716,2024
millm004,Miller,Mason,R,R,OAK,55,55,0,55,0,0,0,0,0,0,0,0,0,0,0,0,20240330,20240928,2024
millo002,Miller,Owen,R,R,MIL,14,1,0,1,0,9,2,1,0,0,0,0,0,1,4,2,20240416,20240530,2024
millr004,Miller,Ryan,R,R,ANA,13,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0,20240827,20240928,2024
mills001,Miller,Shelby,R,R,DET,51,51,0,51,0,0,0,0,0,0,0,0,0,0,0,0,20240328,20240917,2024
millt003,Miller,Tyson,R,R,CHN,49,49,0,49,0,0,0,0,0,0,0,0,0,0,0,0,20240514,20240928,2024
millt003,Miller,Tyson,R,R,SEA,9,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,20240408,20240509,2024
milnh001,Milner,Hoby,L,L,MIL,61,61,1,60,0,0,0,0,0,0,0,0,0,0,0,0,20240330,20240929,2024
minta001,Minter,A. J.,L,L,ATL,39,39,0,39,0,0,0,0,0,0,0,0,0,0,0,0,20240329,20240811,2024
miraj002,Miranda,Jose,R,R,MIN,121,0,0,0,0,13,0,78,1,0,0,0,0,27,14,0,20240408,20240924,2024
misia001,Misiewicz,Anthony,R,L,NYA,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20240619,20240619,2024
misnk001,Misner,Kameron,L,L,TBA,8,0,0,0,0,0,0,0,0,4,2,0,6,0,2,1,20240802,20240822,2024
mitcg001,Mitchell,Garrett,L,R,MIL,71,0,0,0,0,0,0,0,0,0,42,23,61,8,9,3,20240701,20241002,2024
mizec001,Mize,Casey,R,R,DET,22,22,20,2,0,0,0,0,0,0,0,0,0,0,0,0,20240404,20240929,2024
mlodc001,Mlodzinski,Carmen,R,R,PIT,40,40,4,36,0,0,0,0,0,0,0,0,0,0,0,0,20240517,20240929,2024
molia001,Molina,Anthony,R,R,COL,35,35,1,34,0,0,0,0,0,0,0,0,0,0,0,0,20240328,20240927,2024
molls001,Moll,Sam,L,L,CIN,48,48,0,48,0,0,0,0,0,0,0,0,0,0,0,0,20240423,20240907,2024
monaa001,Monasterio,Andruw,R,R,MIL,59,0,0,0,0,5,21,26,0,1,0,0,1,3,16,3,20240329,20240929,2024
moncy001,Moncada,Yoan,B,R,CHA,12,0,0,0,0,0,0,11,0,0,0,0,0,1,0,1,20240328,20240918,2024
monim001,Moniak,Mickey,L,R,ANA,124,0,0,0,0,0,0,0,0,1,101,16,117,4,8,3,20240328,20240926,2024
monte001,Montero,Elehuris,R,R,COL,67,0,0,0,0,54,0,0,0,0,0,0,0,12,4,0,20240328,20240629,2024
montf001,Montas,Frankie,R,R,CIN,19,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,20240328,20240724,2024
montf001,Montas,Frankie,R,R,MIL,12,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,20240802,20241002,2024
montj004,Montgomery,Jordan,L,L,ARI,25,25,21,4,0,0,0,0,0,0,0,0,0,0,0,0,20240419,20240922,2024
montk001,Montero,Keider,R,R,DET,21,21,17,4,0,0,0,0,0,0,0,0,0,0,0,0,20240529,20241009,2024
montm003,Montgomery,Mason,L,L,TBA,9,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,20240905,20240929,2024
montr004,Montero,Rafael,R,R,HOU,41,41,0,41,0,0,0,0,0,0,0,0,0,0,0,0,20240328,20240728,2024
moord002,Moore,Dylan,R,R,SEA,135,0,0,0,0,11,37,45,49,22,1,0,23,0,13,6,20240328,20240929,2024
moorm003,Moore,Matt,L,L,ANA,51,51,0,51,0,0,0,0,0,0,0,0,0,0,0,0,20240401,20240825,2024
morea001,Morejon,Adrian,L,L,SDN,62,62,0,62,0,0,0,0,0,0,0,0,0,0,0,0,20240320,20241009,2024
morec001,Morel,Christopher,R,R,CHN,103,0,0,0,0,0,0,74,0,0,0,0,0,29,1,0,20240328,20240728,2024
morec001,Morel,Christopher,R,R,TBA,49,0,0,0,0,0,21,0,0,11,0,0,11,13,4,1,20240730,20240929,2024
moreg001,Moreno,Gabriel,R,R,ARI,97,0,0,0,93,0,0,1,0,0,0,0,0,0,11,0,20240328,20240929,2024
morge001,Morgan,Eli,R,R,CLE,38,38,0,38,0,0,0,0,0,0,0,0,0,0,0,0,20240328,20241018,2024
mortc002,Morton,Charlie,R,R,ATL,30,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,20240401,20240929,2024
mounr001,Mountcastle,Ryan,R,R,BAL,126,0,0,0,0,116,0,0,0,0,0,0,0,6,11,0,20240328,20241002,2024
mullc002,Mullins,Cedric,L,L,BAL,149,0,0,0,0,0,0,0,0,0,142,0,142,1,12,7,20240328,20241002,2024
mullk001,Muller,Kyle,R,L,OAK,21,21,0,21,0,0,0,0,0,0,0,0,0,0,0,0,20240328,20240929,2024
muncm001,Muncy,Max,L,R,LAN,89,0,0,0,0,8,0,85,0,0,0,0,0,0,7,0,20240320,20241030,2024
munoa002,Munoz,Andres,R,R,SEA,60,60,0,60,0,0,0,0,0,0,0,0,0,0,0,0,20240329,20240924,2024
munor001,Munoz,Roddery,R,R,MIA,18,18,17,1,0,0,0,0,0,0,0,0,0,0,0,0,20240420,20240827,2024
murps001,Murphy,Sean,R,R,ATL,73,0,0,0,70,0,0,0,0,0,0,0,0,0,3,0,20240329,20241002,2024
murpt002,Murphy,Tom,R,R,SFN,13,0,0,0,12,0,0,0,0,0,0,0,0,1,1,0,20240330,20240504,2024
musgj001,Musgrove,Joe,R,R,SDN,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,20240321,20241002,2024
mushp001,Mushinski,Parker,L,L,HOU,10,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,20240329,20240604,2024
myerd001,Myers,Dane,R,R,MIA,44,0,0,0,0,0,0,0,0,9,12,22,39,1,16,1,20240428,20240929,2024
myert001,Myers,Tobias,R,R,MIL,28,28,26,2,0,0,0,0,0,0,0,0,0,0,0,0,20240423,20241003,2024
nanct001,Nance,Tommy,R,R,TOR,20,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,20240810,20240924,2024
narda001,Nardi,Andrew,L,L,MIA,59,59,0,59,0,0,0,0,0,0,0,0,0,0,0,0,20240328,20240821,2024
narvc002,Narvaez,Carlos,R,R,NYA,6,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,20240720,20240810,2024
narvo001,Narvaez,Omar,L,R,NYN,28,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,20240331,20240530,2024
nastn001,Nastrini,Nick,R,R,CHA,9,9,8,1,0,0,0,0,0,0,0,0,0,0,0,0,20240415,20240909,2024
naylb001,Naylor,Bo,L,R,CLE,133,0,0,0,125,0,0,0,0,0,0,0,0,4,13,0,20240329,20241019,2024
naylj001,Naylor,Josh,L,L,ALS,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20240716,20240716,2024
naylj001,Naylor,Josh,L,L,CLE,162,0,0,0,0,147,0,0,0,0,0,0,0,14,1,0,20240328,20241019,2024
neelj001,Neely,Jack,R,R,CHN,6,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,20240821,20240917,2024
nelsk001,Nelson,Kyle,L,L,ARI,11,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,20240328,20240422,2024
nelsn001,Nelson,Nick,R,R,PHI,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,20240401,20240906,2024
nelsr003,Nelson,Ryne,R,R,ARI,28,28,25,3,0,0,0,0,0,0,0,0,0,0,0,0,20240401,20240929,2024
nerih001,Neris,Hector,R,R,CHN,46,46,0,46,0,0,0,0,0,0,0,0,0,0,0,0,20240328,20240818,2024
nerih001,Neris,Hector,R,R,HOU,17,17,0,17,0,0,0,0,0,0,0,0,0,0,0,0,20240825,20241001,2024
netoz001,Neto,Zach,R,R,ANA,155,0,0,0,0,0,0,0,155,0,0,0,0,0,1,1,20240328,20240926,2024
nevit001,Nevin,Tyler,R,R,OAK,87,0,0,0,0,38,0,25,0,13,0,18,30,5,14,0,20240401,20240929,2024
newcs001,Newcomb,Sean,L,L,OAK,7,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,20240604,20240630,2024
newmk001,Newman,Kevin,R,R,ARI,111,0,0,0,0,10,44,6,55,1,0,0,1,1,4,3,20240407,20240929,2024
nicok001,Nicolas,Kyle,R,R,PIT,51,51,0,51,0,0,0,0,0,0,0,0,0,0,0,0,20240428,20240916,2024
nidot001,Nido,Tomas,R,R,CHN,17,0,0,0,16,0,0,0,0,0,0,0,0,0,1,0,20240621,20240724,2024
nidot001,Nido,Tomas,R,R,NYN,32,0,0,0,32,0,0,0,0,0,0,0,0,0,3,0,20240420,20240604,2024
nimmb001,Nimmo,Brandon,L,R,NYN,164,0,0,0,0,0,0,0,0,155,28,0,160,4,2,1,20240329,20241020,2024
nittv001,Nittoli,Vinny,R,R,BAL,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,20240713,20240723,2024
nittv001,Nittoli,Vinny,R,R,OAK,7,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,20240605,20240620,2024
nodar001,Noda,Ryan,L,L,OAK,36,0,0,0,0,30,0,0,0,0,0,2,2,1,8,0,20240328,20240922,2024
noelj001,Noel,Jhonkensy,R,R,CLE,76,0,0,0,0,9,0,0,0,1,0,62,63,2,18,1,20240626,20241019,2024
nolaa001,Nola,Aaron,R,R,PHI,34,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,20240330,20241008,2024
nootl001,Nootbaar,Lars,L,R,SLN,109,0,0,0,0,0,0,0,0,30,24,74,107,0,4,1,20240412,20240929,2024
norbc001,Norby,Connor,R,R,BAL,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,20240603,20240729,2024
norbc001,Norby,Connor,R,R,MIA,36,0,0,0,0,0,3,30,0,0,0,0,0,4,0,0,20240819,20240929,2024
nuned003,Nunez,Dedniel,R,R,NYN,25,25,0,25,0,0,0,0,0,0,0,0,0,0,0,0,20240409,20240824,2024
nunen001,Nunez,Nasim,B,R,WAS,51,0,0,0,0,0,2,0,33,0,0,0,0,2,4,16,20240330,20240929,2024
oberb002,Ober,Bailey,R,R,MIN,31,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,20240331,20240929,2024
obrir001,O'Brien,Riley,R,R,SLN,8,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,20240328,20240914,2024
ohear001,O'Hearn,Ryan,L,L,BAL,144,0,0,0,0,55,0,0,0,8,0,19,27,55,22,0,20240328,20241002,2024
ohopl001,O'Hoppe,Logan,R,R,ANA,136,0,0,0,127,0,0,0,0,0,0,0,0,8,9,0,20240328,20240928,2024
ohtas001,Ohtani,Shohei,L,R,LAN,175,0,0,0,0,0,0,0,0,0,0,0,0,175,0,0,20240320,20241030,2024
ohtas001,Ohtani,Shohei,L,R,NLS,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20240716,20240716,2024
okers001,Okert,Steven,L,L,MIN,44,44,1,43,0,0,0,0,0,0,0,0,0,0,0,0,20240330,20240823,2024
olive001,Olivares,Edward,R,R,PIT,55,0,0,0,0,0,0,0,0,3,0,45,45,7,7,0,20240328,20240707,2024
ollea001,Oller,Adam,R,R,MIA,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,20240819,20240927,2024
olouj001,O'Loughlin,Jack,L,L,OAK,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,20240526,20240706,2024
olsom001,Olson,Matt,L,R,ATL,164,0,0,0,0,164,0,0,0,0,0,0,0,0,0,0,20240329,20241002,2024
olsor001,Olson,Reese,R,R,DET,24,24,23,1,0,0,0,0,0,0,0,0,0,0,0,0,20240401,20241010,2024
oneit001,O'Neill,Tyler,R,R,BOS,113,0,0,0,0,0,0,0,0,70,0,50,95,18,5,1,20240328,20240928,2024
ornej001,Ornelas,Jonathan,R,R,TEX,18,0,0,0,0,0,4,7,6,0,1,0,1,0,2,0,20240507,20240928,2024
ort-k001,Ort,Kaleb,R,R,HOU,22,22,0,22,0,0,0,0,0,0,0,0,0,0,0,0,20240706,20240923,2024
orter001,Ortega,Rafael,L,R,CHA,14,0,0,0,0,0,0,0,0,0,11,1,12,1,2,4,20240426,20240514,2024
ortij005,Ortiz,Joey,R,R,MIL,145,0,0,0,0,0,6,137,10,0,0,0,0,0,6,1,20240329,20241003,2024
ortil002,Ortiz,Luis,R,R,PHI,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20240330,20240330,2024
ortil003,Ortiz,Luis,R,R,PIT,37,37,15,22,0,0,0,0,0,0,0,0,0,0,0,0,20240328,20240925,2024
orzee001,Orze,Eric,R,R,NYN,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,20240708,20240726,2024
otanm001,Otanez,Michel,R,R,OAK,36,36,0,36,0,0,0,0,0,0,0,0,0,0,0,0,20240610,20240926,2024
ottaa001,Ottavino,Adam,B,R,NYN,60,60,0,60,0,0,0,0,0,0,0,0,0,0,0,0,20240330,20240930,2024
outmj002,Outman,James,L,R,LAN,53,0,0,0,0,0,0,0,0,1,49,1,50,0,10,0,20240320,20240929,2024
ozunm001,Ozuna,Marcell,R,R,ATL,164,0,0,0,0,0,0,0,0,0,0,0,0,164,0,0,20240329,20241002,2024
ozunm001,Ozuna,Marcell,R,R,NLS,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,20240716,20240716,2024
pachc001,Pache,Cristian,R,R,BAL,3,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,20240726,20240731,2024
pachc001,Pache,Cristian,R,R,MIA,35,0,0,0,0,0,0,0,0,0,31,0,31,1,6,3,20240803,20240922,2024
pachc001,Pache,Cristian,R,R,PHI,50,0,0,0,0,0,0,0,0,18,29,1,45,2,7,3,20240331,20240723,2024
paddc001,Paddack,Chris,R,R,MIN,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,20240403,20240714,2024
pagae001,Pagan,Emilio,L,R,CIN,38,38,1,37,0,0,0,0,0,0,0,0,0,0,0,0,20240328,20240925,2024
pagea001,Pages,Andy,R,R,LAN,124,0,0,0,0,0,0,0,0,8,94,40,122,1,7,1,20240416,20241020,2024
pagep001,Pages,Pedro,R,R,SLN,68,0,0,0,66,1,0,0,0,0,0,0,0,0,2,0,20240407,20240929,2024
palaj001,Palacios,Joshua,L,R,PIT,23,0,0,0,0,0,0,0,0,4,4,16,20,0,4,0,20240704,20240929,2024
palar002,Palacios,Richie,L,R,TBA,92,0,0,0,0,0,37,2,1,20,0,33,51,3,10,6,20240328,20240929,2024
paled001,Palencia,Daniel,R,R,CHN,10,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,20240407,20240917,2024
palla001,Pallante,Andre,R,R,SLN,29,29,20,9,0,0,0,0,0,0,0,0,0,0,0,0,20240328,20240928,2024
paree003,Paredes,Enoli,R,R,CHN,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20240924,20240924,2024
paree003,Paredes,Enoli,R,R,MIL,17,17,0,17,0,0,0,0,0,0,0,0,0,0,0,0,20240526,20240919,2024
parei001,Paredes,Isaac,R,R,ALS,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20240716,20240716,2024
parei001,Paredes,Isaac,R,R,CHN,52,0,0,0,0,0,0,50,0,0,0,0,0,0,3,0,20240730,20240929,2024
parei001,Paredes,Isaac,R,R,TBA,101,0,0,0,0,17,0,78,0,0,0,0,0,10,1,0,20240328,20240728,2024
parik002,Paris,Kyren,R,R,ANA,21,0,0,0,0,0,17,0,2,0,0,0,0,1,3,1,20240509,20240607,2024
parkm001,Parker,Mitchell,L,L,WAS,29,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,20240415,20240924,2024
parsw001,Parsons,Wes,R,R,CLE,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,20240413,20240417,2024
parsw001,Parsons,Wes,R,R,TOR,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,20240329,20240403,2024
pasqv001,Pasquantino,Vinnie,L,L,KCA,137,0,0,0,0,103,0,0,0,0,0,0,0,31,3,0,20240328,20241010,2024
paulg001,Pauley,Graham,L,R,SDN,13,0,0,0,0,1,0,6,0,0,0,0,0,5,5,0,20240320,20240501,2024
paxtj001,Paxton,James,L,L,BOS,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,20240730,20240811,2024
paxtj001,Paxton,James,L,L,LAN,18,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,20240401,20240721,2024
payaj001,Payamps,Joel,R,R,MIL,70,70,0,70,0,0,0,0,0,0,0,0,0,0,0,0,20240329,20241002,2024
pearn001,Pearson,Nate,R,R,CHN,19,19,1,18,0,0,0,0,0,0,0,0,0,0,0,0,20240729,20240929,2024
pearn001,Pearson,Nate,R,R,TOR,41,41,0,41,0,0,0,0,0,0,0,0,0,0,0,0,20240328,20240725,2024
pedej001,Pederson,Joc,L,L,ARI,132,0,0,0,0,0,0,0,0,0,0,0,0,120,27,0,20240329,20240928,2024
pegue001,Peguero,Elvis,R,R,MIL,52,52,0,52,0,0,0,0,0,0,0,0,0,0,0,0,20240330,20240911,2024
pegul001,Peguero,Liover,R,R,PIT,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,20240925,20240929,2024
penaj004,Pena,Jeremy,R,R,HOU,159,0,0,0,0,0,0,0,159,0,0,0,0,0,0,0,20240328,20241002,2024
pennw002,Pennington,Walter,L,L,KCA,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20240705,20240705,2024
pennw002,Pennington,Walter,L,L,TEX,15,15,1,14,0,0,0,0,0,0,0,0,0,0,0,0,20240804,20240921,2024
penrz001,Penrod,Zach,L,L,BOS,7,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,20240914,20240927,2024
pepir001,Pepiot,Ryan,R,R,TBA,26,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,20240401,20240929,2024
perad001,Peralta,David,L,L,SDN,96,0,0,0,0,0,0,0,0,11,0,54,65,20,21,0,20240522,20241011,2024
peraf001,Peralta,Freddy,R,R,MIL,34,34,33,1,0,0,0,0,0,0,0,0,0,0,0,0,20240329,20241003,2024
peral001,Peralta,Luis,L,L,COL,15,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,20240824,20240929,2024
perao002,Peraza,Oswald,R,R,NYA,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,20240816,20240821,2024
peras001,Peralta,Sammy,L,L,CHA,9,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,20240609,20240828,2024
peraw002,Peralta,Wandy,L,L,SDN,47,47,0,47,0,0,0,0,0,0,0,0,0,0,0,0,20240320,20241009,2024
perdg001,Perdomo,Geraldo,B,R,ARI,98,0,0,0,0,0,0,0,97,0,0,0,0,0,2,0,20240328,20240929,2024
perec004,Perez,Cionel,R,L,BAL,63,63,0,63,0,0,0,0,0,0,0,0,0,0,0,0,20240330,20241002,2024
perej004,Pereda,Jhonny,R,R,MIA,20,1,0,1,18,1,0,0,0,0,0,0,0,0,2,0,20240417,20240928,2024
perem004,Perez,Martin,L,L,PIT,16,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,20240329,20240724,2024
perem004,Perez,Martin,L,L,SDN,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,20240803,20240929,2024
peres002,Perez,Salvador,R,R,ALS,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20240716,20240716,2024
peres002,Perez,Salvador,R,R,KCA,164,0,0,0,97,49,0,0,0,0,0,0,0,24,1,0,20240328,20241010,2024
perew002,Perez,Wenceel,B,R,DET,118,0,0,0,0,0,0,0,0,4,29,89,111,4,16,2,20240408,20241012,2024
perkb002,Perkins,Blake,B,R,MIL,123,0,0,0,0,0,0,0,0,0,121,0,121,1,10,2,20240329,20241003,2024
peted003,Peterson,David,L,L,NYN,26,26,22,4,0,0,0,0,0,0,0,0,0,0,0,0,20240529,20241018,2024
petej002,Peterson,Jace,L,R,ARI,14,0,0,0,0,0,4,1,5,0,0,0,0,2,7,1,20240328,20240418,2024
petem001,Petersen,Michael,R,R,LAN,11,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,20240618,20240904,2024
petem001,Petersen,Michael,R,R,MIA,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,20240913,20240926,2024
pfaab001,Pfaadt,Brandon,R,R,ARI,32,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,20240331,20240929,2024
phamt001,Pham,Tommy,R,R,CHA,70,0,0,0,0,0,0,0,0,10,30,38,65,2,3,0,20240426,20240728,2024
phamt001,Pham,Tommy,R,R,KCA,29,0,0,0,0,0,0,0,0,12,0,13,22,5,2,0,20240901,20241010,2024
phamt001,Pham,Tommy,R,R,SLN,23,0,0,0,0,0,0,0,0,16,0,7,22,2,5,1,20240730,20240828,2024
phile001,Phillips,Evan,R,R,LAN,66,66,0,66,0,0,0,0,0,0,0,0,0,0,0,0,20240320,20241020,2024
philt002,Phillips,Tyler,R,R,PHI,8,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,20240707,20240903,2024
pillk001,Pillar,Kevin,R,R,ANA,83,0,0,0,0,0,0,0,0,19,46,12,72,9,17,3,20240501,20240929,2024
pillk001,Pillar,Kevin,R,R,CHA,17,0,0,0,0,0,0,0,0,0,7,7,14,2,5,3,20240328,20240425,2024
pintr002,Pinto,Ricardo,R,R,PHI,6,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,20240402,20240423,2024
pintr003,Pinto,Rene,R,R,TBA,19,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,20240328,20240429,2024
pintr004,Pint,Riley,R,R,COL,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,20240629,20240814,2024
piven001,Pivetta,Nick,R,R,BOS,27,27,26,1,0,0,0,0,0,0,0,0,0,0,0,0,20240329,20240927,2024
plesz001,Plesac,Zach,R,R,ANA,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,20240617,20240628,2024
pochc001,Poche,Colin,L,L,TBA,43,43,0,43,0,0,0,0,0,0,0,0,0,0,0,0,20240330,20240927,2024
polaj001,Polanco,Jorge,B,R,SEA,118,0,0,0,0,0,112,0,0,0,0,0,0,5,4,0,20240328,20240929,2024
pop-z001,Pop,Zach,R,R,TOR,58,58,0,58,0,0,0,0,0,0,0,0,0,0,0,0,20240430,20240923,2024
potec001,Poteet,Cody,R,R,NYA,5,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,20240413,20240925,2024
povic001,Povich,Cade,L,L,BAL,16,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,20240606,20240927,2024
pratn001,Pratto,Nick,L,L,KCA,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20240611,20240611,2024
presr001,Pressly,Ryan,R,R,HOU,60,60,0,60,0,0,0,0,0,0,0,0,0,0,0,0,20240328,20241002,2024
prieq001,Priester,Quinn,R,R,BOS,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20240929,20240929,2024
prieq001,Priester,Quinn,R,R,PIT,10,10,6,4,0,0,0,0,0,0,0,0,0,0,0,0,20240419,20240727,2024
profj001,Profar,Jurickson,B,R,NLS,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,20240716,20240716,2024
profj001,Profar,Jurickson,B,R,SDN,165,0,0,0,0,2,0,0,0,155,0,0,155,8,0,0,20240320,20241011,2024
pruia001,Pruitt,Austin,R,R,TEX,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,20240413,20240420,2024
puk-a001,Puk,A. J.,L,L,ARI,30,30,0,30,0,0,0,0,0,0,0,0,0,0,0,0,20240727,20240928,2024
puk-a001,Puk,A. J.,L,L,MIA,32,32,4,28,0,0,0,0,0,0,0,0,0,0,0,0,20240329,20240723,2024
quanc001,Quantrill,Cal,L,R,COL,29,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,20240329,20240927,2024
quijj001,Quijada,Jose,L,L,ANA,22,22,0,22,0,0,0,0,0,0,0,0,0,0,0,0,20240724,20240928,2024
quinj001,Quintana,Jose,R,L,NYN,34,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,20240329,20241017,2024
rafac001,Rafaela,Ceddanne,R,R,BOS,152,0,0,0,0,0,10,4,82,0,87,1,87,0,2,0,20240328,20240929,2024
ragac001,Ragans,Cole,L,L,ALS,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20240716,20240716,2024
ragac001,Ragans,Cole,L,L,KCA,34,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,20240328,20241007,2024
raint003,Rainey,Tanner,R,R,WAS,50,50,0,50,0,0,0,0,0,0,0,0,0,0,0,0,20240328,20240927,2024
raleb001,Raley,Brooks,L,L,NYN,8,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,20240331,20240419,2024
ralec001,Raleigh,Cal,B,R,SEA,153,0,0,0,135,0,0,0,0,0,0,0,0,19,7,0,20240328,20240929,2024
ralel001,Raley,Luke,L,R,SEA,137,0,0,0,0,41,0,0,0,60,9,36,97,3,20,4,20240328,20240929,2024
ramie004,Ramirez,Erasmo,R,R,TBA,13,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0,20240421,20240830,2024
ramie006,Ramirez,Emmanuel,R,R,MIA,15,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,20240428,20240824,2024
ramih004,Ramirez,Harold,R,R,TBA,48,0,0,0,0,0,0,0,0,3,0,6,7,36,7,0,20240328,20240605,2024
ramih004,Ramirez,Harold,R,R,WAS,25,0,0,0,0,0,0,0,0,0,0,0,0,25,7,0,20240624,20240809,2024
ramij003,Ramirez,Jose,B,R,ALS,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20240716,20240716,2024
ramij003,Ramirez,Jose,B,R,CLE,168,0,0,0,0,0,0,136,0,0,0,0,0,32,0,0,20240328,20241019,2024
ramin003,Ramirez,Nick,L,L,LAN,8,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,20240414,20240909,2024
ramiy002,Ramirez,Yohan,R,R,BAL,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,20240413,20240501,2024
ramiy002,Ramirez,Yohan,R,R,BOS,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20240730,20240730,2024
ramiy002,Ramirez,Yohan,R,R,LAN,27,27,0,27,0,0,0,0,0,0,0,0,0,0,0,0,20240521,20240724,2024
ramiy002,Ramirez,Yohan,R,R,NYN,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,20240330,20240514,2024
ramob001,Ramos,Bryan,R,R,CHA,32,0,0,0,0,0,0,21,0,0,0,0,0,8,3,1,20240504,20240929,2024
ramoh002,Ramos,Heliot,R,R,NLS,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,20240716,20240716,2024
ramoh002,Ramos,Heliot,R,R,SFN,121,0,0,0,0,0,0,0,0,50,60,8,112,8,3,0,20240508,20240928,2024
rasmd002,Rasmussen,Drew,R,R,TBA,16,16,4,12,0,0,0,0,0,0,0,0,0,0,0,0,20240807,20240928,2024
ray-r002,Ray,Robbie,L,L,SFN,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,20240724,20240825,2024
rea-c001,Rea,Colin,R,R,MIL,32,32,27,5,0,0,0,0,0,0,0,0,0,0,0,0,20240331,20240929,2024
